Sample DMT-915-170206-MOSAIC.  Wed Feb 08 10:34:38 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,6.674,,,,,mean:,4.475,,,,,mean:,2.198,,,,,mean:,0.315
mode:,6.650,,,,,mode:,4.050,,,,,mode:,0.350,,,,,mode:,0.240
s.d.:,1.408,,,,,s.d.:,1.253,,,,,s.d.:,1.459,,,,,s.d.:,0.173

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
18.400, 806, 607, 6.41113835139603E-5, 99.9953727846594,,18.400, 754, 544, 5.7457253517067015E-5, 99.99630911080119 ,,18.400, 0, 0, 0.0, 100.0 ,,0.719, 808951, 802266, 0.08473529577469983, 98.90531965425123 ,,
18.500, 747, 562, 5.935848028804892E-5, 99.99543214313968,,18.500, 821, 570, 6.02033722513386E-5, 99.99636931417344 ,,18.500, 0, 0, 0.0, 100.0 ,,0.723, 763796, 757764, 0.08003499670610452, 98.98535465095733 ,,
18.600, 808, 589, 6.221022222359576E-5, 99.9954943533619,,18.600, 1014, 645, 6.812486860019894E-5, 99.99643743904204 ,,18.600, 0, 0, 0.0, 100.0 ,,0.727, 721474, 715850, 0.07560804207123183, 99.06096269302857 ,,
18.700, 811, 583, 6.157650179347424E-5, 99.9955559298637,,18.700, 1161, 771, 8.143298246628431E-5, 99.99651887202451 ,,18.700, 0, 0, 0.0, 100.0 ,,0.730, 681893, 676689, 0.07147185916203087, 99.1324345521906 ,,
18.800, 896, 668, 7.055420788686242E-5, 99.9956264840716,,18.800, 1252, 835, 8.819265935064514E-5, 99.99660706468386 ,,18.800, 0, 0, 0.0, 100.0 ,,0.734, 642973, 638013, 0.06738690192916509, 99.19982145411976 ,,
18.900, 835, 618, 6.527320430251643E-5, 99.99569175727589,,18.900, 1400, 989, 1.0445813185363837E-4, 99.99671152281572 ,,18.900, 0, 0, 0.0, 100.0 ,,0.738, 604744, 600236, 0.06339689703243405, 99.26321835115219 ,,
19.000, 796, 581, 6.13652616501004E-5, 99.99575312253754,,19.000, 1256, 958, 1.011839133627761E-4, 99.99681270672907 ,,19.000, 0, 0, 0.0, 100.0 ,,0.742, 568927, 564775, 0.05965150794269743, 99.3228698590949 ,,
19.100, 803, 588, 6.210460215190883E-5, 99.99581522713969,,19.100, 1297, 1056, 1.1153466859195362E-4, 99.99692424139766 ,,19.100, 0, 0, 0.0, 100.0 ,,0.746, 532474, 528727, 0.05584411994160256, 99.37871397903649 ,,
19.200, 846, 634, 6.696312544950715E-5, 99.99588219026514,,19.200, 1361, 1089, 1.1502012698545216E-4, 99.99703926152465 ,,19.200, 0, 0, 0.0, 100.0 ,,0.750, 498972, 495576, 0.05234271293915316, 99.43105669197566 ,,
19.300, 800, 602, 6.358328315552571E-5, 99.9959457735483,,19.300, 1333, 1093, 1.1544260679072472E-4, 99.99715470413145 ,,19.300, 0, 0, 0.0, 100.0 ,,0.754, 468377, 465143, 0.04912838096408324, 99.48018507293973 ,,
19.400, 850, 635, 6.706874552119406E-5, 99.99601284229382,,19.400, 1466, 1176, 1.2420906275013017E-4, 99.9972789131942 ,,19.400, 0, 0, 0.0, 100.0 ,,0.758, 438009, 434989, 0.045943516955399964, 99.52612858989514 ,,
19.500, 874, 647, 6.83361863814371E-5, 99.9960811784802,,19.500, 1486, 1225, 1.293844403647189E-4, 99.99740829763455 ,,19.500, 0, 0, 0.0, 100.0 ,,0.762, 408871, 406114, 0.0428937408643099, 99.56902233075944 ,,
19.600, 866, 651, 6.875866666818478E-5, 99.99614993714687,,19.600, 1625, 1313, 1.3867899608071505E-4, 99.99754697663063 ,,19.600, 0, 0, 0.0, 100.0 ,,0.766, 381086, 378636, 0.03999151584505544, 99.6090138466045 ,,
19.700, 912, 675, 7.129354838867086E-5, 99.99622123069526,,19.700, 1984, 1519, 1.6043670605225146E-4, 99.99770741333668 ,,19.700, 0, 0, 0.0, 100.0 ,,0.770, 355906, 353551, 0.03734203936903833, 99.64635588597353 ,,
19.800, 845, 654, 6.907552688324554E-5, 99.99629030622214,,19.800, 2157, 1549, 1.636053045917956E-4, 99.99787101864128 ,,19.800, 0, 0, 0.0, 100.0 ,,0.773, 331338, 329320, 0.034782762331351635, 99.6811386483049 ,,
19.900, 886, 698, 7.372281003747001E-5, 99.99636402903218,,19.900, 2639, 1834, 1.9370699071746489E-4, 99.99806472563199 ,,19.900, 0, 0, 0.0, 100.0 ,,0.777, 307828, 305870, 0.03230597447555728, 99.71344462278044 ,,
20.000, 935, 715, 7.551835125614764E-5, 99.99643954738343,,20.000, 2818, 1923, 2.0310716638477917E-4, 99.99826783279838 ,,20.000, 0, 0, 0.0, 100.0 ,,0.781, 285916, 284151, 0.030012014755301523, 99.74345663753574 ,,
20.100, 833, 624, 6.590692473263795E-5, 99.99650545430816,,20.100, 2339, 1680, 1.7744151821447166E-4, 99.9984452743166 ,,20.100, 0, 0, 0.0, 100.0 ,,0.785, 266822, 265245, 0.02801516395778988, 99.77147180149353 ,,
20.200, 922, 691, 7.298346953566157E-5, 99.9965784377777,,20.200, 2241, 1741, 1.8388433524487807E-4, 99.99862915865184 ,,20.200, 0, 0, 0.0, 100.0 ,,0.789, 247384, 245942, 0.025976382039649228, 99.79744818353319 ,,
20.300, 902, 669, 7.065982795854934E-5, 99.99664909760565,,20.300, 1536, 1285, 1.3572163744380718E-4, 99.99876488028929 ,,20.300, 0, 0, 0.0, 100.0 ,,0.793, 229505, 228149, 0.02409708624783051, 99.82154526978101 ,,
20.400, 903, 694, 7.330032975072233E-5, 99.99672239793541,,20.400, 1209, 1017, 1.0741549049054624E-4, 99.99887229577978 ,,20.400, 0, 0, 0.0, 100.0 ,,0.797, 213250, 212071, 0.02239892867233108, 99.84394419845334 ,,
20.500, 922, 705, 7.446215053927845E-5, 99.99679686008595,,20.500, 1222, 1045, 1.103728491274541E-4, 99.9989826686289 ,,20.500, 0, 0, 0.0, 100.0 ,,0.801, 195419, 194251, 0.02051678114182979, 99.86446097959518 ,,
20.600, 896, 686, 7.245536917722697E-5, 99.99686931545513,,20.600, 977, 845, 8.924885886382652E-5, 99.99907191748777 ,,20.600, 0, 0, 0.0, 100.0 ,,0.805, 180981, 179977, 0.019009161958307035, 99.88347014155349 ,,
20.700, 888, 688, 7.266660932060081E-5, 99.99694198206444,,20.700, 885, 754, 7.963744329387597E-5, 99.99915155493106 ,,20.700, 0, 0, 0.0, 100.0 ,,0.809, 165700, 164884, 0.01741504003474609, 99.90088518158824 ,,
20.800, 850, 675, 7.129354838867086E-5, 99.99701327561284,,20.800, 838, 671, 7.087098733447052E-5, 99.99922242591839 ,,20.800, 0, 0, 0.0, 100.0 ,,0.812, 151360, 150571, 0.015903301673126282, 99.91678848326136 ,,
20.900, 930, 714, 7.541273118446073E-5, 99.99708868834402,,20.900, 770, 586, 6.18932914724288E-5, 99.99928431920986 ,,20.900, 0, 0, 0.0, 100.0 ,,0.816, 137432, 136698, 0.014438036090037366, 99.9312265193514 ,,
21.000, 859, 648, 6.844180645312402E-5, 99.99715713015047,,21.000, 687, 489, 5.164815619456943E-5, 99.99933596736606 ,,21.000, 0, 0, 0.0, 100.0 ,,0.820, 123487, 122796, 0.012969707528363461, 99.94419622687975 ,,
21.100, 849, 644, 6.801932616637634E-5, 99.99722514947665,,21.100, 657, 490, 5.175377614588757E-5, 99.99938772114221 ,,21.100, 0, 0, 0.0, 100.0 ,,0.824, 109541, 108990, 0.011511518482005389, 99.95570774536176 ,,
21.200, 874, 677, 7.15047885320447E-5, 99.99729665426517,,21.200, 677, 482, 5.090881653534246E-5, 99.99943862995875 ,,21.200, 0, 0, 0.0, 100.0 ,,0.828, 94568, 94024, 0.00993081029224768, 99.96563855565401 ,,
21.300, 866, 660, 6.970924731336706E-5, 99.99736636351248,,21.300, 702, 462, 4.8796417508979705E-5, 99.99948742637625 ,,21.300, 0, 0, 0.0, 100.0 ,,0.832, 81518, 81072, 0.008562820684220028, 99.97420137633823 ,,
21.400, 905, 689, 7.277222939228773E-5, 99.99743913574189,,21.400, 782, 474, 5.006385692479736E-5, 99.99953749023318 ,,21.400, 0, 0, 0.0, 100.0 ,,0.836, 67590, 67223, 0.007100089979960072, 99.98130146631819 ,,
21.500, 800, 615, 6.495634408745566E-5, 99.99750409208596,,21.500, 681, 375, 3.9607481744301706E-5, 99.99957709771492 ,,21.500, 0, 0, 0.0, 100.0 ,,0.840, 54297, 53999, 0.0057033717452042295, 99.9870048380634 ,,
21.600, 847, 645, 6.812494623806326E-5, 99.9975722170322,,21.600, 785, 400, 4.224798052725516E-5, 99.99961934569545 ,,21.600, 0, 0, 0.0, 100.0 ,,0.844, 42255, 42050, 0.0044413189482367795, 99.99144615701164 ,,
21.700, 819, 658, 6.949800716999321E-5, 99.99764171503938,,21.700, 690, 381, 4.0241201452210534E-5, 99.9996595868969 ,,21.700, 0, 0, 0.0, 100.0 ,,0.848, 30815, 30693, 0.003241793162383626, 99.99468795017401 ,,
21.800, 845, 658, 6.949800716999321E-5, 99.99771121304654,,21.800, 562, 338, 3.5699543545530604E-5, 99.99969528644044 ,,21.800, 0, 0, 0.0, 100.0 ,,0.852, 21781, 21695, 0.0022914248414267996, 99.99697937501544 ,,
21.900, 826, 653, 6.896990681155862E-5, 99.99778018295335,,21.900, 353, 264, 2.7883667147988404E-5, 99.9997231701076 ,,21.900, 0, 0, 0.0, 100.0 ,,0.855, 14215, 14169, 0.0014965290886460624, 99.99847590410408 ,,
22.000, 820, 629, 6.643502509107254E-5, 99.99784661797845,,22.000, 293, 246, 2.598250802426192E-5, 99.99974915261562 ,,22.000, 0, 0, 0.0, 100.0 ,,0.859, 8207, 8185, 8.644993006258749E-4, 99.99934040340472 ,,
22.100, 809, 623, 6.580130466095102E-5, 99.99791241928311,,22.100, 177, 159, 1.6793572259583924E-5, 99.99976594618788 ,,22.100, 0, 0, 0.0, 100.0 ,,0.863, 4056, 4046, 4.273383225818314E-4, 99.9997677417273 ,,
22.200, 820, 621, 6.559006451757718E-5, 99.99797800934762,,22.200, 141, 123, 1.299125401213096E-5, 99.99977893744189 ,,22.200, 0, 0, 0.0, 100.0 ,,0.867, 1562, 1558, 1.6455588397985499E-4, 99.99993229761128 ,,
22.300, 887, 676, 7.139916846035778E-5, 99.99804940851608,,22.300, 119, 108, 1.1406954742358893E-5, 99.99979034439663 ,,22.300, 0, 0, 0.0, 100.0 ,,0.871, 486, 484, 5.112005638398576E-5, 99.99998341766766 ,,
22.400, 902, 681, 7.192726881879237E-5, 99.9981213357849,,22.400, 121, 111, 1.1723814596313305E-5, 99.99980206821122 ,,22.400, 0, 0, 0.0, 100.0 ,,0.875, 103, 102, 1.077323502307138E-5, 99.99999419090268 ,,
22.500, 1020, 768, 8.111621505555439E-5, 99.99820245199996,,22.500, 120, 109, 1.151257469367703E-5, 99.99981358078593 ,,22.500, 0, 0, 0.0, 100.0 ,,0.879, 18, 18, 1.9011591217184787E-6, 99.9999960920618 ,,
22.600, 1014, 764, 8.069373476880672E-5, 99.99828314573473,,22.600, 104, 95, 1.0033895375223099E-5, 99.9998236146813 ,,22.600, 0, 0, 0.0, 100.0 ,,0.883, 7, 7, 7.39339658446075E-7, 99.99999683140146 ,,
22.700, 952, 752, 7.942629390856367E-5, 99.99836257202864,,22.700, 115, 104, 1.0984474937086341E-5, 99.99983459915623 ,,22.700, 0, 0, 0.0, 100.0 ,,0.887, 6, 6, 6.337197072394929E-7, 99.99999746512117 ,,
22.800, 982, 786, 8.301737634591896E-5, 99.99844558940498,,22.800, 148, 142, 1.499803308717558E-5, 99.99984959718932 ,,22.800, 0, 0, 0.0, 100.0 ,,0.891, 4, 4, 4.224798048263286E-7, 99.99999788760097 ,,
22.900, 986, 788, 8.322861648929279E-5, 99.99852881802147,,22.900, 122, 120, 1.2674394158176547E-5, 99.99986227158348 ,,22.900, 0, 0, 0.0, 100.0 ,,0.895, 6, 6, 6.337197072394929E-7, 99.99999852132068 ,,
23.000, 952, 749, 7.910943369350292E-5, 99.99860792745517,,23.000, 124, 122, 1.2885634060812822E-5, 99.99987515721755 ,,23.000, 0, 0, 0.0, 100.0 ,,0.898, 3, 3, 3.1685985361974647E-7, 99.99999883818053 ,,
23.100, 891, 706, 7.456777061096537E-5, 99.99868249522578,,23.100, 129, 129, 1.3624973720039788E-5, 99.99988878219126 ,,23.100, 0, 0, 0.0, 100.0 ,,0.902, 3, 3, 3.1685985361974647E-7, 99.99999915504038 ,,
23.200, 912, 738, 7.79476129049468E-5, 99.99876044283869,,23.200, 127, 127, 1.3413733817403511E-5, 99.99990219592507 ,,23.200, 0, 0, 0.0, 100.0 ,,0.906, 1, 1, 1.0561995120658215E-7, 99.99999926066035 ,,
23.300, 1106, 905, 9.55861648766624E-5, 99.99885602900356,,23.300, 135, 135, 1.4258693427948615E-5, 99.99991645461851 ,,23.300, 0, 0, 0.0, 100.0 ,,0.910, 1, 1, 1.0561995120658215E-7, 99.99999936628029 ,,
23.400, 1073, 852, 8.998830107725566E-5, 99.99894601730463,,23.400, 98, 98, 1.0350755229177513E-5, 99.99992680537373 ,,23.400, 0, 0, 0.0, 100.0 ,,0.914, 6, 6, 6.337197072394929E-7, 100.0 ,,
23.500, 1172, 859, 9.07276415790641E-5, 99.99903674494621,,23.500, 118, 118, 1.246315425554027E-5, 99.999939268528 ,,23.500, 0, 0, 0.0, 100.0 ,,0.918, 0, 0, 0.0, 100.0 ,,
23.600, 1275, 865, 9.136136200918562E-5, 99.99912810630822,,23.600, 76, 76, 8.02711630017848E-6, 99.99994729564429 ,,23.600, 0, 0, 0.0, 100.0 ,,0.922, 0, 0, 0.0, 100.0 ,,
23.700, 1208, 779, 8.227803584411052E-5, 99.99921038434407,,23.700, 59, 59, 6.231577127770135E-6, 99.99995352722142 ,,23.700, 0, 0, 0.0, 100.0 ,,0.926, 0, 0, 0.0, 100.0 ,,
23.800, 1235, 790, 8.343985663266663E-5, 99.9992938242007,,23.800, 51, 51, 5.386617517225032E-6, 99.99995891383894 ,,23.800, 0, 0, 0.0, 100.0 ,,0.930, 0, 0, 0.0, 100.0 ,,
23.900, 1051, 705, 7.446215053927845E-5, 99.99936828635124,,23.900, 37, 37, 3.907938198771102E-6, 99.99996282177713 ,,23.900, 0, 0, 0.0, 100.0 ,,0.934, 0, 0, 0.0, 100.0 ,,
24.000, 931, 684, 7.224412903385314E-5, 99.99944053048027,,24.000, 41, 41, 4.330418004043653E-6, 99.99996715219514 ,,24.000, 0, 0, 0.0, 100.0 ,,0.938, 0, 0, 0.0, 100.0 ,,
24.100, 704, 581, 6.13652616501004E-5, 99.99950189574193,,24.100, 30, 30, 3.168598539544137E-6, 99.99997032079368 ,,24.100, 0, 0, 0.0, 100.0 ,,0.941, 0, 0, 0.0, 100.0 ,,
24.200, 657, 556, 5.87247598579274E-5, 99.99956062050178,,24.200, 38, 38, 4.01355815008924E-6, 99.99997433435183 ,,24.200, 0, 0, 0.0, 100.0 ,,0.945, 0, 0, 0.0, 100.0 ,,
24.300, 615, 528, 5.576739785069364E-5, 99.99961638789964,,24.300, 40, 40, 4.224798052725516E-6, 99.99997855914988 ,,24.300, 0, 0, 0.0, 100.0 ,,0.949, 0, 0, 0.0, 100.0 ,,
24.400, 552, 473, 4.995829390791306E-5, 99.99966634619354,,24.400, 45, 45, 4.752897809316205E-6, 99.99998331204769 ,,24.400, 0, 0, 0.0, 100.0 ,,0.953, 0, 0, 0.0, 100.0 ,,
24.500, 535, 441, 4.657845161393162E-5, 99.99971292464515,,24.500, 46, 46, 4.858517760634343E-6, 99.99998817056546 ,,24.500, 0, 0, 0.0, 100.0 ,,0.957, 0, 0, 0.0, 100.0 ,,
24.600, 411, 326, 3.443214336993585E-5, 99.99974735678852,,24.600, 39, 39, 4.1191781014073775E-6, 99.99999228974356 ,,24.600, 0, 0, 0.0, 100.0 ,,0.961, 0, 0, 0.0, 100.0 ,,
24.700, 488, 379, 4.0030007169342595E-5, 99.99978738679569,,24.700, 32, 32, 3.3798384421804126E-6, 99.99999566958199 ,,24.700, 0, 0, 0.0, 100.0 ,,0.965, 0, 0, 0.0, 100.0 ,,
24.800, 504, 404, 4.2670508961515596E-5, 99.99983005730465,,24.800, 14, 14, 1.4786793184539305E-6, 99.99999714826131 ,,24.800, 0, 0, 0.0, 100.0 ,,0.969, 0, 0, 0.0, 100.0 ,,
24.900, 420, 294, 3.105230107595442E-5, 99.99986110960573,,24.900, 7, 7, 7.393396592269653E-7, 99.99999788760097 ,,24.900, 0, 0, 0.0, 100.0 ,,0.973, 0, 0, 0.0, 100.0 ,,
25.000, 467, 297, 3.1369161291015175E-5, 99.99989247876702,,25.000, 8, 8, 8.449596105451032E-7, 99.99999873256058 ,,25.000, 0, 0, 0.0, 100.0 ,,0.977, 0, 0, 0.0, 100.0 ,,
25.100, 413, 257, 2.7144358423538384E-5, 99.99991962312545,,25.100, 5, 5, 5.280997565906895E-7, 99.99999926066035 ,,25.100, 0, 0, 0.0, 100.0 ,,0.980, 0, 0, 0.0, 100.0 ,,
25.200, 431, 233, 2.4609476703052308E-5, 99.99994423260215,,25.200, 3, 3, 3.168598539544137E-7, 99.9999995775202 ,,25.200, 0, 0, 0.0, 100.0 ,,0.984, 0, 0, 0.0, 100.0 ,,
25.300, 367, 206, 2.1757734767505474E-5, 99.99996599033692,,25.300, 3, 3, 3.168598539544137E-7, 99.99999989438005 ,,25.300, 0, 0, 0.0, 100.0 ,,0.988, 0, 0, 0.0, 100.0 ,,
25.400, 310, 185, 1.953971326208016E-5, 99.99998553005018,,25.400, 0, 0, 0.0, 99.99999989438005 ,,25.400, 0, 0, 0.0, 100.0 ,,0.992, 0, 0, 0.0, 100.0 ,,
25.500, 225, 137, 1.446994982110801E-5, 100.0,,25.500, 1, 1, 1.056199513181379E-7, 100.0 ,,25.500, 0, 0, 0.0, 100.0 ,,0.996, 0, 0, 0.0, 100.0 ,,
