Sample DMT-916-170112-MOSAIC.  Mon Jan 16 12:51:21 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,7.602,,,,,mean:,4.229,,,,,mean:,3.373,,,,,mean:,0.430
mode:,7.550,,,,,mode:,3.550,,,,,mode:,2.950,,,,,mode:,0.537
s.d.:,1.431,,,,,s.d.:,1.442,,,,,s.d.:,1.801,,,,,s.d.:,0.192

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
18.400, 309, 274, 2.17316463275192E-5, 99.99903175204976,,18.400, 220, 172, 1.3641757210069412E-5, 99.99950953124078 ,,18.400, 4, 4, 3.1725015836612375E-7, 99.99999793787397 ,,0.719, 5012453, 4989990, 0.3957687794363435, 95.03599192736033 ,,
18.500, 328, 305, 2.41903362404867E-5, 99.999055942386,,18.500, 254, 212, 1.681425888682974E-5, 99.99952634549966 ,,18.500, 1, 1, 7.931253959153094E-8, 99.99999801718651 ,,0.723, 4833835, 4812918, 0.3817247494257919, 95.41771667678613 ,,
18.600, 291, 258, 2.0462645082116618E-5, 99.99907640503108,,18.600, 275, 242, 1.9193635144399986E-5, 99.9995455391348 ,,18.600, 3, 3, 2.379376187745928E-7, 99.99999825512413 ,,0.727, 4644209, 4624776, 0.3668027296019621, 95.78451940638809 ,,
18.700, 293, 264, 2.0938520549142587E-5, 99.99909734355163,,18.700, 272, 247, 1.959019785399503E-5, 99.99956512933265 ,,18.700, 2, 2, 1.5862507918306187E-7, 99.99999841374921 ,,0.730, 4453448, 4435220, 0.35176856184714983, 96.13628796823524 ,,
18.800, 285, 259, 2.054195765995428E-5, 99.99911788550929,,18.800, 230, 217, 1.721082159642478E-5, 99.99958234015425 ,,18.800, 3, 3, 2.379376187745928E-7, 99.99999865168682 ,,0.734, 4262672, 4245423, 0.336715279770296, 96.47300324800554 ,,
18.900, 274, 249, 1.9748831881577666E-5, 99.99913763434117,,18.900, 199, 173, 1.372106975198842E-5, 99.99959606122401 ,,18.900, 6, 6, 4.758752375491856E-7, 99.99999912756206 ,,0.738, 4066343, 4049972, 0.3212135645945917, 96.79421681260013 ,,
19.000, 261, 232, 1.8400518058337426E-5, 99.99915603485923,,19.000, 201, 157, 1.245206908128429E-5, 99.99960851329308 ,,19.000, 2, 2, 1.5862507918306187E-7, 99.99999928618715 ,,0.742, 3869143, 3854111, 0.3056793312776549, 97.09989614387779 ,,
19.100, 262, 239, 1.8955706103201053E-5, 99.99917499056534,,19.100, 319, 238, 1.8876384976723955E-5, 99.99962738967807 ,,19.100, 4, 4, 3.1725015836612375E-7, 99.9999996034373 ,,0.746, 3661013, 3646907, 0.2892454558241313, 97.38914159970192 ,,
19.200, 219, 197, 1.562457783401928E-5, 99.99919061514316,,19.200, 324, 229, 1.816257209945288E-5, 99.99964555225016 ,,19.200, 0, 0, 0.0, 99.9999996034373 ,,0.750, 3459497, 3446640, 0.2733617714577542, 97.66250337115967 ,,
19.300, 249, 225, 1.7845330013473796E-5, 99.99920846047318,,19.300, 365, 286, 2.2683386988836348E-5, 99.99966823563716 ,,19.300, 2, 2, 1.5862507918306187E-7, 99.99999976206239 ,,0.754, 3247714, 3235635, 0.2566264290412432, 97.9191298002009 ,,
19.400, 221, 196, 1.5545265256181618E-5, 99.99922400573844,,19.400, 325, 270, 2.1414386318132217E-5, 99.99968965002347 ,,19.400, 0, 0, 0.0, 99.99999976206239 ,,0.758, 3040289, 3029158, 0.24025021380400266, 98.15938001400491 ,,
19.500, 234, 206, 1.633839103455823E-5, 99.99924034412948,,19.500, 379, 344, 2.7283514420138824E-5, 99.9997169335379 ,,19.500, 1, 1, 7.931253959153094E-8, 99.99999984137492 ,,0.762, 2831258, 2820986, 0.22373956381215448, 98.38311957781707 ,,
19.600, 227, 197, 1.562457783401928E-5, 99.9992559687073,,19.600, 357, 318, 2.522138833024461E-5, 99.99974215492622 ,,19.600, 2, 2, 1.5862507918306187E-7, 100.0 ,,0.766, 2620635, 2611287, 0.20710780357235004, 98.59022738138941 ,,
19.700, 240, 216, 1.7131516812934844E-5, 99.99927310022412,,19.700, 454, 407, 3.228020456103634E-5, 99.99977443513079 ,,19.700, 0, 0, 0.0, 100.0 ,,0.770, 2410873, 2402252, 0.19052870685883438, 98.78075608824825 ,,
19.800, 262, 236, 1.871776836968807E-5, 99.99929181799249,,19.800, 404, 373, 2.9583578135790063E-5, 99.99980401870891 ,,19.800, 0, 0, 0.0, 100.0 ,,0.773, 2202460, 2194701, 0.17406730995407255, 98.95482339820232 ,,
19.900, 214, 195, 1.5465952678343957E-5, 99.99930728394517,,19.900, 275, 252, 1.998676056359007E-5, 99.99982400546948 ,,19.900, 0, 0, 0.0, 100.0 ,,0.777, 1996109, 1989070, 0.15775819312532643, 99.11258159132765 ,,
20.000, 194, 170, 1.3483138232402422E-5, 99.9993207670834,,20.000, 218, 207, 1.6417696177234698E-5, 99.99984042316567 ,,20.000, 0, 0, 0.0, 100.0 ,,0.781, 1795085, 1788921, 0.14188386763862113, 99.25446545896627 ,,
20.100, 234, 208, 1.6497016190233553E-5, 99.9993372640996,,20.100, 256, 229, 1.816257209945288E-5, 99.99985858573775 ,,20.100, 0, 0, 0.0, 100.0 ,,0.785, 1599468, 1594073, 0.1264299779242905, 99.38089543689057 ,,
20.200, 183, 161, 1.2769325031863472E-5, 99.99935003342462,,20.200, 195, 179, 1.419694500350247E-5, 99.99987278268276 ,,20.200, 0, 0, 0.0, 100.0 ,,0.789, 1410394, 1405510, 0.11147456752129264, 99.49237000441185 ,,
20.300, 235, 212, 1.6814266501584197E-5, 99.99936684769112,,20.300, 153, 133, 1.0548568075228091E-5, 99.99988333125084 ,,20.300, 0, 0, 0.0, 100.0 ,,0.793, 1224954, 1220823, 0.09682657252175157, 99.5891965769336 ,,
20.400, 191, 169, 1.3403825654564761E-5, 99.99938025151678,,20.400, 109, 94, 7.455378940386771E-6, 99.99989078662978 ,,20.400, 0, 0, 0.0, 100.0 ,,0.797, 1057421, 1053877, 0.08358566128710385, 99.6727822382207 ,,
20.500, 203, 184, 1.4593514322129681E-5, 99.9993948450311,,20.500, 99, 73, 5.789815560087599E-6, 99.99989657644534 ,,20.500, 0, 0, 0.0, 100.0 ,,0.801, 895038, 891973, 0.07074464387707663, 99.74352688209778 ,,
20.600, 218, 190, 1.5069389789155648E-5, 99.9994099144209,,20.600, 88, 72, 5.710503018168591E-6, 99.99990228694836 ,,20.600, 0, 0, 0.0, 100.0 ,,0.805, 745922, 743394, 0.058960466057106545, 99.8024873481549 ,,
20.700, 185, 172, 1.3641763388077746E-5, 99.99942355618428,,20.700, 59, 49, 3.8863145540314025E-6, 99.99990617326291 ,,20.700, 0, 0, 0.0, 100.0 ,,0.809, 612670, 610621, 0.04842990223792021, 99.85091725039281 ,,
20.800, 180, 161, 1.2769325031863472E-5, 99.99943632550931,,20.800, 61, 60, 4.758752515140493E-6, 99.99991093201542 ,,20.800, 0, 0, 0.0, 100.0 ,,0.812, 493394, 491785, 0.03900471728302104, 99.88992196767583 ,,
20.900, 183, 173, 1.3721075965915407E-5, 99.99945004658527,,20.900, 63, 59, 4.679439973221484E-6, 99.99991561145539 ,,20.900, 0, 0, 0.0, 100.0 ,,0.816, 389325, 388019, 0.030774772299766242, 99.9206967399756 ,,
21.000, 197, 178, 1.4117638855103713E-5, 99.99946416422412,,21.000, 51, 45, 3.5690643863553693E-6, 99.99991918051978 ,,21.000, 0, 0, 0.0, 100.0 ,,0.820, 298658, 297644, 0.023606901534181633, 99.94430364150978 ,,
21.100, 186, 161, 1.2769325031863472E-5, 99.99947693354916,,21.100, 46, 44, 3.489751844436361E-6, 99.99992267027163 ,,21.100, 0, 0, 0.0, 100.0 ,,0.824, 224614, 223891, 0.017757363801687454, 99.96206100531147 ,,
21.200, 186, 168, 1.33245130767271E-5, 99.99949025806224,,21.200, 48, 47, 3.7276894701933857E-6, 99.9999263979611 ,,21.200, 0, 0, 0.0, 100.0 ,,0.828, 163311, 162732, 0.012906688192809011, 99.97496769350428 ,,
21.300, 173, 160, 1.269001245402581E-5, 99.99950294807469,,21.300, 64, 62, 4.917377598978509E-6, 99.9999313153387 ,,21.300, 0, 0, 0.0, 100.0 ,,0.832, 114532, 114126, 0.00905162289342306, 99.9840193163977 ,,
21.400, 206, 181, 1.4355576588616698E-5, 99.99951730365127,,21.400, 54, 49, 3.8863145540314025E-6, 99.99993520165326 ,,21.400, 0, 0, 0.0, 100.0 ,,0.836, 78318, 78069, 0.006191850653371228, 99.99021116705107 ,,
21.500, 204, 185, 1.4672826899967342E-5, 99.99953197647818,,21.500, 59, 56, 4.441502347464459E-6, 99.9999396431556 ,,21.500, 0, 0, 0.0, 100.0 ,,0.840, 51147, 50980, 0.004043353268376247, 99.99425452031944 ,,
21.600, 225, 195, 1.5465952678343957E-5, 99.99954744243085,,21.600, 50, 49, 3.8863145540314025E-6, 99.99994352947016 ,,21.600, 0, 0, 0.0, 100.0 ,,0.844, 32340, 32256, 0.002558305277064422, 99.99681282559652 ,,
21.700, 214, 175, 1.3879701121590729E-5, 99.99956132213198,,21.700, 63, 62, 4.917377598978509E-6, 99.99994844684775 ,,21.700, 0, 0, 0.0, 100.0 ,,0.848, 19751, 19690, 0.001561663904557244, 99.99837448950107 ,,
21.800, 212, 184, 1.4593514322129681E-5, 99.9995759156463,,21.800, 41, 40, 3.1725016767603284E-6, 99.99995161934943 ,,21.800, 0, 0, 0.0, 100.0 ,,0.852, 10929, 10896, 8.641894313893211E-4, 99.99923867893246 ,,
21.900, 253, 221, 1.752807970212315E-5, 99.999593443726,,21.900, 62, 60, 4.758752515140493E-6, 99.99995637810194 ,,21.900, 0, 0, 0.0, 100.0 ,,0.855, 5564, 5550, 4.4018459473299667E-4, 99.9996788635272 ,,
22.000, 295, 254, 2.0145394770765974E-5, 99.99961358912077,,22.000, 66, 64, 5.076002682816526E-6, 99.99996145410462 ,,22.000, 0, 0, 0.0, 100.0 ,,0.859, 2605, 2598, 2.0605397785879737E-4, 99.99988491750506 ,,
22.100, 212, 182, 1.4434889166454359E-5, 99.99962802400994,,22.100, 37, 36, 2.8552515090842956E-6, 99.99996430935613 ,,22.100, 0, 0, 0.0, 100.0 ,,0.863, 977, 976, 7.74090386413342E-5, 99.9999623265437 ,,
22.200, 233, 212, 1.6814266501584197E-5, 99.99964483827644,,22.200, 46, 45, 3.5690643863553693E-6, 99.99996787842052 ,,22.200, 0, 0, 0.0, 100.0 ,,0.867, 348, 347, 2.7521451238261234E-5, 99.99998984799493 ,,
22.300, 208, 182, 1.4434889166454359E-5, 99.9996592731656,,22.300, 27, 23, 1.8241884641371888E-6, 99.999969702609 ,,22.300, 0, 0, 0.0, 100.0 ,,0.871, 69, 69, 5.472565231815635E-6, 99.99999532056016 ,,
22.400, 228, 203, 1.6100453301045248E-5, 99.99967537361891,,22.400, 19, 18, 1.4276257545421478E-6, 99.99997113023474 ,,22.400, 0, 0, 0.0, 100.0 ,,0.875, 26, 26, 2.0621260293798045E-6, 99.99999738268619 ,,
22.500, 226, 204, 1.617976587888291E-5, 99.99969155338479,,22.500, 6, 3, 2.3793762575702462E-7, 99.99997136817237 ,,22.500, 0, 0, 0.0, 100.0 ,,0.879, 9, 9, 7.138128563237784E-7, 99.99999809649906 ,,
22.600, 287, 259, 2.054195765995428E-5, 99.99971209534245,,22.600, 4, 1, 7.931254191900821E-8, 99.99997144748491 ,,22.600, 0, 0, 0.0, 100.0 ,,0.883, 1, 1, 7.931253959153094E-8, 99.99999817581158 ,,
22.700, 268, 238, 1.8876393525363392E-5, 99.99973097173597,,22.700, 5, 3, 2.3793762575702462E-7, 99.99997168542254 ,,22.700, 0, 0, 0.0, 100.0 ,,0.887, 7, 7, 5.551877771407165E-7, 99.99999873099937 ,,
22.800, 227, 204, 1.617976587888291E-5, 99.99974715150185,,22.800, 7, 5, 3.9656270959504105E-7, 99.99997208198525 ,,22.800, 0, 0, 0.0, 100.0 ,,0.891, 1, 1, 7.931253959153094E-8, 99.99999881031191 ,,
22.900, 244, 213, 1.689357907942186E-5, 99.99976404508094,,22.900, 7, 5, 3.9656270959504105E-7, 99.99997247854796 ,,22.900, 0, 0, 0.0, 100.0 ,,0.895, 2, 2, 1.5862507918306187E-7, 99.99999896893698 ,,
23.000, 239, 198, 1.570389041185694E-5, 99.99977974897135,,23.000, 13, 8, 6.345003353520657E-7, 99.99997311304828 ,,23.000, 0, 0, 0.0, 100.0 ,,0.898, 1, 1, 7.931253959153094E-8, 99.99999904824952 ,,
23.100, 201, 157, 1.2452074720512826E-5, 99.99979220104606,,23.100, 16, 10, 7.931254191900821E-7, 99.99997390617371 ,,23.100, 0, 0, 0.0, 100.0 ,,0.902, 1, 1, 7.931253959153094E-8, 99.99999912756206 ,,
23.200, 229, 184, 1.4593514322129681E-5, 99.99980679456039,,23.200, 10, 6, 4.7587525151404924E-7, 99.99997438204896 ,,23.200, 0, 0, 0.0, 100.0 ,,0.906, 1, 1, 7.931253959153094E-8, 99.9999992068746 ,,
23.300, 261, 208, 1.6497016190233553E-5, 99.99982329157658,,23.300, 13, 8, 6.345003353520657E-7, 99.9999750165493 ,,23.300, 0, 0, 0.0, 100.0 ,,0.910, 3, 3, 2.379376187745928E-7, 99.99999944481222 ,,
23.400, 230, 180, 1.4276264010779035E-5, 99.99983756784059,,23.400, 14, 11, 8.724379611090903E-7, 99.99997588898725 ,,23.400, 0, 0, 0.0, 100.0 ,,0.914, 3, 3, 2.379376187745928E-7, 99.99999968274984 ,,
23.500, 285, 223, 1.7686704857798474E-5, 99.99985525454545,,23.500, 15, 8, 6.345003353520657E-7, 99.99997652348759 ,,23.500, 0, 0, 0.0, 100.0 ,,0.918, 1, 1, 7.931253959153094E-8, 99.99999976206239 ,,
23.600, 234, 203, 1.6100453301045248E-5, 99.99987135499875,,23.600, 21, 13, 1.0310630449471067E-6, 99.99997755455064 ,,23.600, 0, 0, 0.0, 100.0 ,,0.922, 2, 2, 1.5862507918306187E-7, 99.99999992068746 ,,
23.700, 200, 179, 1.4196951432941374E-5, 99.99988555195019,,23.700, 16, 10, 7.931254191900821E-7, 99.99997834767606 ,,23.700, 0, 0, 0.0, 100.0 ,,0.926, 0, 0, 0.0, 99.99999992068746 ,,
23.800, 202, 185, 1.4672826899967342E-5, 99.99990022477708,,23.800, 12, 12, 9.517505030280985E-7, 99.99997929942656 ,,23.800, 0, 0, 0.0, 100.0 ,,0.930, 1, 1, 7.931253959153094E-8, 100.0 ,,
23.900, 148, 136, 1.078651058592194E-5, 99.99991101128767,,23.900, 13, 12, 9.517505030280985E-7, 99.99998025117706 ,,23.900, 0, 0, 0.0, 100.0 ,,0.934, 0, 0, 0.0, 100.0 ,,
24.000, 188, 172, 1.3641763388077746E-5, 99.99992465305105,,24.000, 20, 20, 1.5862508383801642E-6, 99.9999818374279 ,,24.000, 0, 0, 0.0, 100.0 ,,0.938, 0, 0, 0.0, 100.0 ,,
24.100, 177, 158, 1.2531387298350487E-5, 99.99993718443835,,24.100, 21, 20, 1.5862508383801642E-6, 99.99998342367874 ,,24.100, 0, 0, 0.0, 100.0 ,,0.941, 0, 0, 0.0, 100.0 ,,
24.200, 141, 127, 1.0072697385382987E-5, 99.99994725713574,,24.200, 21, 20, 1.5862508383801642E-6, 99.99998500992957 ,,24.200, 0, 0, 0.0, 100.0 ,,0.945, 0, 0, 0.0, 100.0 ,,
24.300, 101, 89, 7.058819427551857E-6, 99.99995431595516,,24.300, 17, 17, 1.3483132126231396E-6, 99.9999863582428 ,,24.300, 0, 0, 0.0, 100.0 ,,0.949, 0, 0, 0.0, 100.0 ,,
24.400, 100, 93, 7.376069738902502E-6, 99.99996169202491,,24.400, 18, 17, 1.3483132126231396E-6, 99.999987706556 ,,24.400, 0, 0, 0.0, 100.0 ,,0.953, 0, 0, 0.0, 100.0 ,,
24.500, 67, 63, 4.996692403772663E-6, 99.99996668871731,,24.500, 14, 14, 1.1103755868661148E-6, 99.99998881693159 ,,24.500, 0, 0, 0.0, 100.0 ,,0.957, 0, 0, 0.0, 100.0 ,,
24.600, 78, 68, 5.39325529296097E-6, 99.9999720819726,,24.600, 9, 9, 7.138128772710739E-7, 99.99998953074447 ,,24.600, 0, 0, 0.0, 100.0 ,,0.961, 0, 0, 0.0, 100.0 ,,
24.700, 83, 75, 5.948443337824598E-6, 99.99997803041595,,24.700, 7, 7, 5.551877934330574E-7, 99.99999008593225 ,,24.700, 0, 0, 0.0, 100.0 ,,0.965, 0, 0, 0.0, 100.0 ,,
24.800, 54, 52, 4.124254047558388E-6, 99.99998215467,,24.800, 6, 6, 4.7587525151404924E-7, 99.99999056180751 ,,24.800, 0, 0, 0.0, 100.0 ,,0.969, 0, 0, 0.0, 100.0 ,,
24.900, 58, 53, 4.203566625396049E-6, 99.99998635823661,,24.900, 13, 13, 1.0310630449471067E-6, 99.99999159287056 ,,24.900, 0, 0, 0.0, 100.0 ,,0.973, 0, 0, 0.0, 100.0 ,,
25.000, 46, 43, 3.4104408470194365E-6, 99.99998976867747,,25.000, 9, 9, 7.138128772710739E-7, 99.99999230668344 ,,25.000, 0, 0, 0.0, 100.0 ,,0.977, 0, 0, 0.0, 100.0 ,,
25.100, 32, 27, 2.1414396016168555E-6, 99.99999191011706,,25.100, 21, 20, 1.5862508383801642E-6, 99.99999389293427 ,,25.100, 0, 0, 0.0, 100.0 ,,0.980, 0, 0, 0.0, 100.0 ,,
25.200, 35, 33, 2.6173150686428234E-6, 99.99999452743214,,25.200, 21, 20, 1.5862508383801642E-6, 99.99999547918512 ,,25.200, 0, 0, 0.0, 100.0 ,,0.984, 0, 0, 0.0, 100.0 ,,
25.300, 22, 21, 1.6655641345908875E-6, 99.99999619299626,,25.300, 21, 21, 1.6655633802991724E-6, 99.99999714474849 ,,25.300, 0, 0, 0.0, 100.0 ,,0.988, 0, 0, 0.0, 100.0 ,,
25.400, 25, 24, 1.9035018681038715E-6, 99.99999809649813,,25.400, 25, 25, 1.982813547975205E-6, 99.99999912756203 ,,25.400, 0, 0, 0.0, 100.0 ,,0.992, 0, 0, 0.0, 100.0 ,,
25.500, 25, 24, 1.9035018681038715E-6, 100.0,,25.500, 11, 11, 8.724379611090903E-7, 100.0 ,,25.500, 0, 0, 0.0, 100.0 ,,0.996, 0, 0, 0.0, 100.0 ,,
