Sample DMT-917-170109-MOSAIC.  Wed Jan 11 14:56:24 PST 2017

Apparent R'max,,,,,,Apparent R'min,,,,,,Apparent R'bi,,,,,,Apparent anisotropy (R'bi/R'max),
mean:,8.263,,,,,mean:,4.140,,,,,mean:,4.123,,,,,mean:,0.482
mode:,7.950,,,,,mode:,2.250,,,,,mode:,3.150,,,,,mode:,0.650
s.d.:,1.975,,,,,s.d.:,1.900,,,,,s.d.:,2.325,,,,,s.d.:,0.219

Apparent R'max, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'min, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent R'bi, frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,Apparent anisotropy (R'bi/R'max), frequency (whole), frequency (binder excl), frequency %, cumulative probability, _,
17.800, 1163, 1053, 9.379806958994226E-5, 99.99395755151703,,17.800, 328, 305, 2.716848169509249E-5, 99.99991742563104 ,,17.800, 7, 7, 6.235389241496637E-7, 99.99999804030624 ,,0.695, 7037061, 6964976, 0.6205083819260407, 80.37414216792615 ,,
17.900, 1027, 936, 8.337606185772646E-5, 99.9940409275789,,17.900, 314, 280, 2.494155696598655E-5, 99.99994236718801 ,,17.900, 8, 6, 5.344619349854261E-7, 99.99999857476817 ,,0.699, 7016210, 6949257, 0.619107979217475, 80.99325014714363 ,,
18.000, 1018, 944, 8.408867777104037E-5, 99.99412501625666,,18.000, 258, 239, 2.12894004102528E-5, 99.99996365658842 ,,18.000, 5, 4, 3.563079566569507E-7, 99.99999893107614 ,,0.703, 6985007, 6923266, 0.6167924459902766, 81.6100425931339 ,,
18.100, 895, 814, 7.250866917968946E-5, 99.99419752492584,,18.100, 152, 144, 1.2827086439650225E-5, 99.99997648367486 ,,18.100, 3, 0, 0.0, 99.99999893107614 ,,0.707, 6958064, 6900412, 0.6147563874940897, 82.224798980628 ,,
18.200, 902, 809, 7.206328423386827E-5, 99.99426958821007,,18.200, 121, 112, 9.97662278639462E-6, 99.99998646029765 ,,18.200, 2, 2, 1.7815397832847535E-7, 99.9999991092301 ,,0.711, 6925575, 6872441, 0.6122644564449585, 82.83706343707294 ,,
18.300, 877, 785, 6.992543649392657E-5, 99.99433951364657,,18.300, 40, 38, 3.3849255882410313E-6, 99.99998984522324 ,,18.300, 1, 1, 8.907698916423767E-8, 99.9999991983071 ,,0.715, 6892141, 6842907, 0.6096332780242714, 83.44669671509722 ,,
18.400, 1003, 901, 8.025836723697813E-5, 99.9944197720138,,18.400, 29, 28, 2.494155696598655E-6, 99.99999233937893 ,,18.400, 4, 2, 1.7815397832847535E-7, 99.99999937646108 ,,0.719, 6860589, 6815450, 0.6071871391369955, 84.05388385423421 ,,
18.500, 1054, 919, 8.186175304193441E-5, 99.99450163376684,,18.500, 7, 7, 6.235389241496637E-7, 99.99999296291786 ,,18.500, 3, 1, 8.907698916423767E-8, 99.99999946553807 ,,0.723, 6820671, 6777900, 0.6038418168069081, 84.65772567104112 ,,
18.600, 1242, 1101, 9.807376506982567E-5, 99.99459970753192,,18.600, 8, 8, 7.126159133139014E-7, 99.99999367553377 ,,18.600, 2, 1, 8.907698916423767E-8, 99.99999955461506 ,,0.727, 6784810, 6745049, 0.6009151274895792, 85.2586407985307 ,,
18.700, 1174, 1060, 9.442160851409194E-5, 99.99469412914043,,18.700, 12, 12, 1.0689238699708521E-6, 99.99999474445764 ,,18.700, 0, 0, 0.0, 99.99999955461506 ,,0.730, 6742738, 6705482, 0.597390111014624, 85.85603090954532 ,,
18.800, 1241, 1129, 1.0056792076642433E-4, 99.9947946970612,,18.800, 25, 25, 2.226924729105942E-6, 99.99999697138237 ,,18.800, 1, 0, 0.0, 99.99999955461506 ,,0.734, 6699891, 6665052, 0.5937882100344526, 86.44981911957979 ,,
18.900, 1481, 1361, 1.2123378225252747E-4, 99.99491593084345,,18.900, 20, 20, 1.7815397832847534E-6, 99.99999875292215 ,,18.900, 2, 1, 8.907698916423767E-8, 99.99999964369205 ,,0.738, 6651353, 6618558, 0.5896460684521602, 87.03946518803194 ,,
19.000, 1551, 1424, 1.2684563256987443E-4, 99.99504277647603,,19.000, 7, 7, 6.235389241496637E-7, 99.99999937646108 ,,19.000, 1, 0, 0.0, 99.99999964369205 ,,0.742, 6597453, 6566342, 0.5849941549824439, 87.62445934301438 ,,
19.100, 2332, 2198, 1.957912221829944E-4, 99.99523856769821,,19.100, 4, 4, 3.563079566569507E-7, 99.99999973276903 ,,19.100, 1, 1, 8.907698916423767E-8, 99.99999973276903 ,,0.746, 6547692, 6518246, 0.5807092915260422, 88.20516863454043 ,,
19.200, 3396, 3235, 2.8816405994630886E-4, 99.99552673175815,,19.200, 3, 3, 2.6723096749271304E-7, 100.0 ,,19.200, 2, 1, 8.907698916423767E-8, 99.99999982184602 ,,0.750, 6487326, 6459778, 0.5755003885701021, 88.78066902311053 ,,
19.300, 4645, 4445, 3.959472168350364E-4, 99.99592267897499,,19.300, 0, 0, 0.0, 100.0 ,,19.300, 1, 0, 0.0, 99.99999982184602 ,,0.754, 6430820, 6404446, 0.5705708712553645, 89.35123989436589 ,,
19.400, 4088, 3886, 3.461531798922276E-4, 99.99626883215488,,19.400, 0, 0, 0.0, 100.0 ,,19.400, 1, 1, 8.907698916423767E-8, 99.99999991092301 ,,0.758, 6362712, 6337824, 0.5646355299963743, 89.91587542436227 ,,
19.500, 5350, 5140, 4.5785572430418164E-4, 99.99672668787917,,19.500, 0, 0, 0.0, 100.0 ,,19.500, 1, 1, 8.907698916423767E-8, 100.0 ,,0.762, 6297747, 6274171, 0.5589646963804741, 90.47484012074274 ,,
19.600, 4890, 4728, 4.211560047685157E-4, 99.99714784388395,,19.600, 0, 0, 0.0, 100.0 ,,19.600, 0, 0, 0.0, 100.0 ,,0.766, 6224212, 6201275, 0.5524704056594608, 91.0273105264022 ,,
19.700, 3922, 3775, 3.362656340949972E-4, 99.99748410951804,,19.700, 0, 0, 0.0, 100.0 ,,19.700, 0, 0, 0.0, 100.0 ,,0.770, 6143264, 6121424, 0.5453564953164566, 91.57266702171866 ,,
19.800, 2403, 2259, 2.012249185220129E-4, 99.99768533443657,,19.800, 0, 0, 0.0, 100.0 ,,19.800, 0, 0, 0.0, 100.0 ,,0.773, 6059022, 6038270, 0.5379483213341373, 92.1106153430528 ,,
19.900, 2077, 1913, 1.7040428027118666E-4, 99.99785573871684,,19.900, 0, 0, 0.0, 100.0 ,,19.900, 0, 0, 0.0, 100.0 ,,0.777, 5970551, 5950430, 0.5301226725065773, 92.64073801555938 ,,
20.000, 1633, 1492, 1.329028678330426E-4, 99.99798864158467,,20.000, 0, 0, 0.0, 100.0 ,,20.000, 0, 0, 0.0, 100.0 ,,0.781, 5866091, 5846801, 0.5208903846838175, 93.16162840024319 ,,
20.100, 1914, 1754, 1.5624103899407286E-4, 99.99814488262366,,20.100, 0, 0, 0.0, 100.0 ,,20.100, 0, 0, 0.0, 100.0 ,,0.785, 5760104, 5741577, 0.511515998615612, 93.67314439885881 ,,
20.200, 1728, 1615, 1.4385933750024385E-4, 99.99828874196116,,20.200, 0, 0, 0.0, 100.0 ,,20.200, 0, 0, 0.0, 100.0 ,,0.789, 5641519, 5624028, 0.50104358065078, 94.17418797950958 ,,
20.300, 2172, 2019, 1.7984644112259586E-4, 99.99846858840229,,20.300, 0, 0, 0.0, 100.0 ,,20.300, 0, 0, 0.0, 100.0 ,,0.793, 5511869, 5495124, 0.4895595479041066, 94.66374752741369 ,,
20.400, 1687, 1592, 1.4181056674946637E-4, 99.99861039896903,,20.400, 0, 0, 0.0, 100.0 ,,20.400, 0, 0, 0.0, 100.0 ,,0.797, 5378414, 5362579, 0.47775113916265693, 95.14149866657634 ,,
20.500, 1475, 1373, 1.2230270612249833E-4, 99.99873270167517,,20.500, 0, 0, 0.0, 100.0 ,,20.500, 0, 0, 0.0, 100.0 ,,0.801, 5216136, 5201096, 0.4633646495267181, 95.60486331610306 ,,
20.600, 1353, 1244, 1.1081177452031166E-4, 99.99884351344969,,20.600, 0, 0, 0.0, 100.0 ,,20.600, 0, 0, 0.0, 100.0 ,,0.805, 5043398, 5029293, 0.4480587530613118, 96.05292206916438 ,,
20.700, 1300, 1195, 1.0644700205126402E-4, 99.99894996045172,,20.700, 0, 0, 0.0, 100.0 ,,20.700, 0, 0, 0.0, 100.0 ,,0.809, 4854042, 4840659, 0.4312533860196685, 96.48417545518404 ,,
20.800, 1435, 1345, 1.1980855042589967E-4, 99.99906976900216,,20.800, 0, 0, 0.0, 100.0 ,,20.800, 0, 0, 0.0, 100.0 ,,0.812, 4649240, 4636731, 0.4130854794383086, 96.89726093462235 ,,
20.900, 1066, 1011, 9.005683604504429E-5, 99.9991598258382,,20.900, 0, 0, 0.0, 100.0 ,,20.900, 0, 0, 0.0, 100.0 ,,0.816, 4414047, 4402114, 0.39218349570680083, 97.28944443032916 ,,
21.000, 948, 917, 8.168359906360594E-5, 99.99924150943727,,21.000, 0, 0, 0.0, 100.0 ,,21.000, 0, 0, 0.0, 100.0 ,,0.820, 4161912, 4151021, 0.36981366828127127, 97.65925809861042 ,,
21.100, 796, 771, 6.867835864562724E-5, 99.99931018779591,,21.100, 0, 0, 0.0, 100.0 ,,21.100, 0, 0, 0.0, 100.0 ,,0.824, 3884860, 3874848, 0.3452094684445941, 98.00446756705502 ,,
21.200, 667, 638, 5.683111908678363E-5, 99.999367018915,,21.200, 0, 0, 0.0, 100.0 ,,21.200, 0, 0, 0.0, 100.0 ,,0.828, 3589743, 3580411, 0.3189781323353013, 98.32344569939032 ,,
21.300, 802, 774, 6.894558961311996E-5, 99.99943596450461,,21.300, 0, 0, 0.0, 100.0 ,,21.300, 0, 0, 0.0, 100.0 ,,0.832, 3276478, 3268018, 0.2911470996145824, 98.61459279900491 ,,
21.400, 784, 755, 6.725312681899944E-5, 99.99950321763143,,21.400, 0, 0, 0.0, 100.0 ,,21.400, 0, 0, 0.0, 100.0 ,,0.836, 2946457, 2938819, 0.2618188235628529, 98.87641162256776 ,,
21.500, 803, 754, 6.71640498298352E-5, 99.99957038168127,,21.500, 0, 0, 0.0, 100.0 ,,21.500, 0, 0, 0.0, 100.0 ,,0.840, 2608334, 2601612, 0.23177711632019563, 99.10818873888795 ,,
21.600, 697, 676, 6.021604467502467E-5, 99.99963059772594,,21.600, 0, 0, 0.0, 100.0 ,,21.600, 0, 0, 0.0, 100.0 ,,0.844, 2260581, 2254514, 0.20085422177615628, 99.3090429606641 ,,
21.700, 622, 585, 5.211003866107904E-5, 99.99968270776459,,21.700, 0, 0, 0.0, 100.0 ,,21.700, 0, 0, 0.0, 100.0 ,,0.848, 1917768, 1912490, 0.17038336892327177, 99.47942632958738 ,,
21.800, 638, 609, 5.4247886401020743E-5, 99.999736955651,,21.800, 0, 0, 0.0, 100.0 ,,21.800, 0, 0, 0.0, 100.0 ,,0.852, 1583469, 1579012, 0.1406738775785877, 99.62010020716596 ,,
21.900, 523, 488, 4.3469570712147984E-5, 99.99978042522172,,21.900, 0, 0, 0.0, 100.0 ,,21.900, 0, 0, 0.0, 100.0 ,,0.855, 1268751, 1265046, 0.11270270658822229, 99.73280291375418 ,,
22.000, 379, 361, 3.21567930882898E-5, 99.9998125820148,,22.000, 0, 0, 0.0, 100.0 ,,22.000, 0, 0, 0.0, 100.0 ,,0.859, 982548, 979694, 0.08728075139421164, 99.8200836651484 ,,
22.100, 350, 335, 2.984079137001962E-5, 99.99984242280617,,22.100, 0, 0, 0.0, 100.0 ,,22.100, 0, 0, 0.0, 100.0 ,,0.863, 729408, 727402, 0.0648041052876228, 99.88488777043602 ,,
22.200, 263, 251, 2.2358324280223654E-5, 99.99986478113046,,22.200, 0, 0, 0.0, 100.0 ,,22.200, 0, 0, 0.0, 100.0 ,,0.867, 513621, 512239, 0.0456352747015084, 99.93052304513753 ,,
22.300, 298, 283, 2.520878793347926E-5, 99.99988998991839,,22.300, 0, 0, 0.0, 100.0 ,,22.300, 0, 0, 0.0, 100.0 ,,0.871, 340610, 339558, 0.030251157383750144, 99.96077420252128 ,,
22.400, 305, 290, 2.5832326857628924E-5, 99.99991582224524,,22.400, 0, 0, 0.0, 100.0 ,,22.400, 0, 0, 0.0, 100.0 ,,0.875, 209930, 209306, 0.01864703157446801, 99.97942123409575 ,,
22.500, 261, 251, 2.2358324280223654E-5, 99.99993818056952,,22.500, 0, 0, 0.0, 100.0 ,,22.500, 0, 0, 0.0, 100.0 ,,0.879, 118881, 118481, 0.010555449666873114, 99.98997668376262 ,,
22.600, 278, 258, 2.298186320437332E-5, 99.99996116243273,,22.600, 0, 0, 0.0, 100.0 ,,22.600, 0, 0, 0.0, 100.0 ,,0.883, 61597, 61393, 0.00546949064743158, 99.99544617441005 ,,
22.700, 156, 146, 1.3005240417978699E-5, 99.99997416767314,,22.700, 0, 0, 0.0, 100.0 ,,22.700, 0, 0, 0.0, 100.0 ,,0.887, 28237, 28109, 0.002504225442781006, 99.99795039985284 ,,
22.800, 113, 109, 9.709391818901907E-6, 99.99998387706496,,22.800, 0, 0, 0.0, 100.0 ,,22.800, 0, 0, 0.0, 100.0 ,,0.891, 11629, 11508, 0.0010252455226270525, 99.99897564537547 ,,
22.900, 61, 59, 5.255542360690023E-6, 99.99998913260733,,22.900, 0, 0, 0.0, 100.0 ,,22.900, 0, 0, 0.0, 100.0 ,,0.895, 5170, 5096, 4.540016669540719E-4, 99.99942964704242 ,,
23.000, 44, 42, 3.741233544897982E-6, 99.99999287384087,,23.000, 0, 0, 0.0, 100.0 ,,23.000, 0, 0, 0.0, 100.0 ,,0.898, 2947, 2895, 2.579149972197877E-4, 99.99968756203964 ,,
23.100, 18, 18, 1.6033858049562781E-6, 99.99999447722668,,23.100, 0, 0, 0.0, 100.0 ,,23.100, 0, 0, 0.0, 100.0 ,,0.902, 1640, 1607, 1.4316732315447283E-4, 99.9998307293628 ,,
23.200, 14, 14, 1.2470778482993275E-6, 99.99999572430453,,23.200, 0, 0, 0.0, 100.0 ,,23.200, 0, 0, 0.0, 100.0 ,,0.906, 932, 908, 8.089354662368471E-5, 99.99991162290941 ,,
23.300, 11, 11, 9.798468808066144E-7, 99.9999967041514,,23.300, 0, 0, 0.0, 100.0 ,,23.300, 0, 0, 0.0, 100.0 ,,0.910, 526, 510, 4.5435802619029955E-5, 99.99995705871204 ,,
23.400, 12, 12, 1.0689238699708521E-6, 99.99999777307526,,23.400, 0, 0, 0.0, 100.0 ,,23.400, 0, 0, 0.0, 100.0 ,,0.914, 292, 288, 2.5657865008393386E-5, 99.99998271657704 ,,
23.500, 9, 9, 8.016929024781391E-7, 99.99999857476817,,23.500, 0, 0, 0.0, 100.0 ,,23.500, 0, 0, 0.0, 100.0 ,,0.918, 151, 146, 1.3007112122310537E-5, 99.99999572368917 ,,
23.600, 8, 8, 7.126159133139014E-7, 99.99999928738409,,23.600, 0, 0, 0.0, 100.0 ,,23.600, 0, 0, 0.0, 100.0 ,,0.922, 45, 42, 3.7417719803907023E-6, 99.99999946546114 ,,
23.700, 4, 4, 3.563079566569507E-7, 99.99999964369205,,23.700, 0, 0, 0.0, 100.0 ,,23.700, 0, 0, 0.0, 100.0 ,,0.926, 7, 6, 5.345388543415289E-7, 100.0 ,,
23.800, 1, 1, 8.907698916423767E-8, 99.99999973276903,,23.800, 0, 0, 0.0, 100.0 ,,23.800, 0, 0, 0.0, 100.0 ,,0.930, 0, 0, 0.0, 100.0 ,,
23.900, 2, 2, 1.7815397832847535E-7, 99.99999991092301,,23.900, 0, 0, 0.0, 100.0 ,,23.900, 0, 0, 0.0, 100.0 ,,0.934, 0, 0, 0.0, 100.0 ,,
24.000, 1, 1, 8.907698916423767E-8, 100.0,,24.000, 0, 0, 0.0, 100.0 ,,24.000, 0, 0, 0.0, 100.0 ,,0.938, 0, 0, 0.0, 100.0 ,,
24.100, 0, 0, 0.0, 100.0,,24.100, 0, 0, 0.0, 100.0 ,,24.100, 0, 0, 0.0, 100.0 ,,0.941, 0, 0, 0.0, 100.0 ,,
24.200, 0, 0, 0.0, 100.0,,24.200, 0, 0, 0.0, 100.0 ,,24.200, 0, 0, 0.0, 100.0 ,,0.945, 0, 0, 0.0, 100.0 ,,
24.300, 0, 0, 0.0, 100.0,,24.300, 0, 0, 0.0, 100.0 ,,24.300, 0, 0, 0.0, 100.0 ,,0.949, 0, 0, 0.0, 100.0 ,,
24.400, 0, 0, 0.0, 100.0,,24.400, 0, 0, 0.0, 100.0 ,,24.400, 0, 0, 0.0, 100.0 ,,0.953, 0, 0, 0.0, 100.0 ,,
24.500, 0, 0, 0.0, 100.0,,24.500, 0, 0, 0.0, 100.0 ,,24.500, 0, 0, 0.0, 100.0 ,,0.957, 0, 0, 0.0, 100.0 ,,
24.600, 0, 0, 0.0, 100.0,,24.600, 0, 0, 0.0, 100.0 ,,24.600, 0, 0, 0.0, 100.0 ,,0.961, 0, 0, 0.0, 100.0 ,,
24.700, 0, 0, 0.0, 100.0,,24.700, 0, 0, 0.0, 100.0 ,,24.700, 0, 0, 0.0, 100.0 ,,0.965, 0, 0, 0.0, 100.0 ,,
24.800, 0, 0, 0.0, 100.0,,24.800, 0, 0, 0.0, 100.0 ,,24.800, 0, 0, 0.0, 100.0 ,,0.969, 0, 0, 0.0, 100.0 ,,
24.900, 0, 0, 0.0, 100.0,,24.900, 0, 0, 0.0, 100.0 ,,24.900, 0, 0, 0.0, 100.0 ,,0.973, 0, 0, 0.0, 100.0 ,,
25.000, 0, 0, 0.0, 100.0,,25.000, 0, 0, 0.0, 100.0 ,,25.000, 0, 0, 0.0, 100.0 ,,0.977, 0, 0, 0.0, 100.0 ,,
25.100, 0, 0, 0.0, 100.0,,25.100, 0, 0, 0.0, 100.0 ,,25.100, 0, 0, 0.0, 100.0 ,,0.980, 0, 0, 0.0, 100.0 ,,
25.200, 0, 0, 0.0, 100.0,,25.200, 0, 0, 0.0, 100.0 ,,25.200, 0, 0, 0.0, 100.0 ,,0.984, 0, 0, 0.0, 100.0 ,,
25.300, 0, 0, 0.0, 100.0,,25.300, 0, 0, 0.0, 100.0 ,,25.300, 0, 0, 0.0, 100.0 ,,0.988, 0, 0, 0.0, 100.0 ,,
25.400, 0, 0, 0.0, 100.0,,25.400, 0, 0, 0.0, 100.0 ,,25.400, 0, 0, 0.0, 100.0 ,,0.992, 0, 0, 0.0, 100.0 ,,
25.500, 0, 0, 0.0, 100.0,,25.500, 0, 0, 0.0, 100.0 ,,25.500, 0, 0, 0.0, 100.0 ,,0.996, 0, 0, 0.0, 100.0 ,,
