PDC1-1-anisocolor-mosaic_component_histograms.csv






anisotropy,coke,fusedcarbon
0.31640625,0.4411848123399575,0.4327600720730471
0.3203125,0.44162125116739587,0.4348845506509292
0.32421875,0.4431231721435356,0.43844409149669744
0.328125,0.4440461302507708,0.4411297530951521
0.33203125,0.445234596854608,0.4442101356872437
0.3359375,0.44644736479270447,0.44724876359030463
0.33984375,0.447154073864674,0.4497195277225479
0.34375,0.4481967324629561,0.45252432936703685
0.34765625,0.448958940528031,0.45531113010114366
0.3515625,0.45040700449310983,0.458457949042893
0.35546875,0.451116504934555,0.46077282900275507
0.359375,0.4527552030150048,0.4642241788098349
0.36328125,0.45380196656839833,0.4670128353078987
0.3671875,0.45537958291679126,0.47037102576434114
0.37109375,0.45598120513791024,0.47260091173497626
0.375,0.45741564065201934,0.47566719052099526
0.37890625,0.4585888368228424,0.47847848733933346
0.3828125,0.45955021730991985,0.4809403438045835
0.38671875,0.4609147043889317,0.48371174169784786
0.390625,0.4625878840923167,0.48685930294518
0.39453125,0.4632234953417577,0.4887959782106217
0.3984375,0.465300110033486,0.4921881291474759
0.40234375,0.46653553732379693,0.494779517936919
0.40625,0.46783056856232474,0.4971723399829717
0.41015625,0.4691159121067897,0.49990179761080966
0.4140625,0.4709971309352179,0.5026622464967282
0.41796875,0.47185408136426277,0.5046009631025226
0.421875,0.473697370407462,0.5075256470986286
0.42578125,0.4752633286833387,0.5101617597994335
0.4296875,0.47610123212066685,0.5118495771182522
0.43359375,0.4779215334152426,0.5147978293166111
0.4375,0.4797232803127151,0.5174918418528719
0.44140625,0.480893192519449,0.5194608074111641
0.4453125,0.48213765071100495,0.5216051426633852
0.44921875,0.48411065633572287,0.5244645037682076
0.453125,0.4855311350024534,0.526664697515532
0.45703125,0.48773418231161114,0.5298079905057631
0.4609375,0.48856880178485024,0.5311977721331005
0.46484375,0.4908319456368381,0.5344516686551641
0.46875,0.49238148409226945,0.5366698633128706
0.47265625,0.4938886594109516,0.5388190235513798
0.4765625,0.49576840045553966,0.5415306658452314
0.48046875,0.4971435604178409,0.5435319216963739
0.484375,0.49880146968821176,0.5458284295930624
0.48828125,0.5001541344965029,0.5478755228139409
0.4921875,0.5017739497834405,0.5500189301841836
0.49609375,0.5036533624316196,0.5525377586029111
0.5,0.5052212910859497,0.5547594792121358
0.50390625,0.5069532537465293,0.5570461515598526
0.5078125,0.5089490829216663,0.5595987548825961
0.51171875,0.5108885921126756,0.5621392957396197
0.515625,0.5125435458153662,0.5644196584898831
0.51953125,0.5139848776540624,0.5664209143410256
0.5234375,0.5153551116702301,0.5682067159967698
0.52734375,0.517114331232749,0.5705533295202951
0.53125,0.5197871496048493,0.5738658681833974
0.53515625,0.5211240513855129,0.575715879272051
0.5390625,0.5226804861655312,0.5777284552833307
0.54296875,0.5246569399525426,0.5802049722838406
0.546875,0.5255583880949944,0.581627229780424
0.55078125,0.5271793527693631,0.5836563220909204
0.5546875,0.5290710802828763,0.5860051625311941
0.55859375,0.5313288055941172,0.5888379862114326
0.5625,0.5322773786212474,0.5900930393754976
0.56640625,0.5344667974794354,0.5928961708324253
0.5703125,0.535317508376711,0.5941007472168621
0.57421875,0.5372781991360949,0.5965668719392131
0.578125,0.5392989864383088,0.5989832621875187
0.58203125,0.5408143716672137,0.6008666770273968
0.5859375,0.5426714533595871,0.6033081200891208
0.58984375,0.5438924312079061,0.6049040770920721
0.59375,0.5455798961550786,0.6070578767404734
0.59765625,0.5468724644205397,0.608689835564189
0.6015625,0.5485825887199268,0.6107578989177807
0.60546875,0.5500188304142849,0.6126583867860624
0.609375,0.5518923319271037,0.6149456158629664
0.61328125,0.5534039405973062,0.6168613209956949
0.6171875,0.5550587301017925,0.6189882120667209
0.62109375,0.5565227212927033,0.6207099898659514
0.625,0.5576065936403034,0.6221537742244352
0.62890625,0.5595869881842217,0.6245465962704879
0.6328125,0.5605956577541819,0.625875694416434
0.63671875,0.5617959466287398,0.6273660584502365
0.640625,0.5627781802877829,0.6287057344507371
0.64453125,0.5646805806845856,0.631058657571716
0.6484375,0.5659174857587367,0.6326145300731978
0.65234375,0.5672394455027949,0.634279150342555
0.65625,0.5684472874947577,0.6358084854194529
0.66015625,0.5694720484887543,0.6371461200796008
0.6640625,0.5707839921423409,0.6387539539718763
0.66796875,0.5717517763593921,0.6400455656858925
0.671875,0.5727716114072552,0.641363714824493
0.67578125,0.5735407157969171,0.6423138659704359
0.6796875,0.5749347585527307,0.6440957705218706
0.68359375,0.5750221119975001,0.6443411025169755
0.6875,0.5762485083865662,0.6457982483759491
0.69140625,0.5770422425068963,0.6468823856795818
0.6953125,0.5774627541085026,0.6474491359920251
0.69921875,0.5773875513308627,0.6474934887505955
0.703125,0.5777535491285904,0.6481175821693077
0.70703125,0.5775374642915291,0.6479462951560839
0.7109375,0.5785873476108072,0.6492494126066333
0.71484375,0.5781440124587818,0.6489244683377766
0.71875,0.5781720903517434,0.6490480622173074
0.72265625,0.577673420404817,0.6485605530258245
0.7265625,0.5774643960905472,0.6484996839680376
0.73046875,0.5767189362423265,0.6477299130787071
0.734375,0.5765883986697856,0.6477243457868364
0.73828125,0.5753776011101428,0.6465186559440254
0.7421875,0.5735758542126702,0.644604064269671
0.74609375,0.5722579994237235,0.6431988798014912
0.75,0.5710491722425339,0.6419226709283172
0.75390625,0.569289952680015,0.6401042078269313
0.7578125,0.5667041593562752,0.6372543111182892
0.76171875,0.5644167141700283,0.6347850315972114
0.765625,0.5609664172998388,0.6310378730153985
0.76953125,0.5577701350519395,0.6275445829428922
0.7734375,0.55445661528606,0.6239035740594151
0.77734375,0.550791547164445,0.6198895566205971
0.78125,0.5461130477249405,0.6147262645632584
0.78515625,0.5412020436279292,0.6092829377248206
0.7890625,0.5355697168187522,0.6030264151204604
0.79296875,0.5300707189515916,0.5969354266610575
0.796875,0.523572903406738,0.5897283817579628
0.80078125,0.5161194543119629,0.5814050948347808
0.8046875,0.5073576739240993,0.5716443331505684
0.80859375,0.49914480813372486,0.5624551467650875
0.8125,0.48866666391470476,0.5507335848839935
0.81640625,0.4773676928716197,0.5381097505670449
0.8203125,0.4665291335938233,0.5259526408852618
0.82421875,0.45249018711301625,0.5102127933082488
0.828125,0.4373333792562871,0.4931974791636447
0.83203125,0.42129170727575616,0.4751730005792675
0.8359375,0.40355616661807875,0.4552671484953647
0.83984375,0.3844878291348493,0.4337812989785402
0.84375,0.3635294061201511,0.4102015909891228
0.84765625,0.3405533155691237,0.38433038566570066
0.8515625,0.31639680412627724,0.35713546391180734
0.85546875,0.2910647977377454,0.32857562776759935
0.859375,0.2631773746932979,0.2971400997957481
0.86328125,0.23478816193603924,0.2651187071426972
0.8671875,0.2052213196564373,0.2317583807947285
0.87109375,0.17516845069165193,0.19784355217643207
0.875,0.14572722003845726,0.16460106683972778
0.87890625,0.11678350994475785,0.13191883664161766
0.8828125,0.09038618560572927,0.1021122982711508
0.88671875,0.066232629730563,0.07482570177778569
0.890625,0.04581786697081165,0.051767092307471466
0.89453125,0.029577515162891397,0.033419896370985844
0.8984375,0.01765902429440181,0.01995391637038699
0.90234375,0.009433022647671154,0.010659693744944378
0.90625,0.004592459580370668,0.005190200634713956
0.91015625,0.0020023971033151095,0.0022627329926726
0.9140625,8.16229274340255E-4,9.225002629849497E-4
0.91796875,3.3644212092600733E-4,3.8024603477291533E-4
0.921875,2.013069986604612E-4,2.2751666111839636E-4
0.92578125,1.5500310500446605E-4,1.7518411753325136E-4
0.9296875,1.5303272655101943E-4,1.7295720078494732E-4
0.93359375,1.4301663607933253E-4,1.616370406477351E-4
0.9375,1.3382153662991507E-4,1.5124476248898293E-4
0.94140625,1.0311647239703885E-4,1.1654197649457824E-4
0.9453125,6.912744407508496E-5,7.81276625863335E-5
0.94921875,3.743719061548544E-5,4.231141821777681E-5
0.953125,7.553117404878642E-6,8.536514201832163E-6
0.95703125,6.567928178155341E-7,7.423055827680143E-7
0.9609375,0.0,0.0
0.96484375,0.0,0.0
0.96875,0.0,0.0
0.97265625,0.0,0.0
0.9765625,0.0,0.0
0.98046875,0.0,0.0
0.984375,0.0,0.0
0.98828125,0.0,0.0
0.9921875,0.0,0.0
0.99609375,0.0,0.0
